,Target,QID Combination,DiSCO Score
328,POVPIP,"('DREM', 'RAC1P', 'SEX', 'WGTP')",0.0015
329,POVPIP,"('DEAR', 'RAC1P', 'SEX', 'WGTP')",0.0003
330,POVPIP,"('NPF', 'RAC1P', 'SEX', 'WGTP')",0.0036
331,POVPIP,"('AGEP', 'RAC1P', 'SEX', 'WGTP')",0.0062
332,POVPIP,"('MSP', 'RAC1P', 'SEX', 'WGTP')",0.0033
333,POVPIP,"('EDU', 'RAC1P', 'SEX', 'WGTP')",0.0034
334,POVPIP,"('INDP', 'RAC1P', 'SEX', 'WGTP')",0.0189
335,POVPIP,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0006
336,POVPIP,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0008
337,POVPIP,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0003
338,POVPIP,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0001
339,POVPIP,"('HISP', 'NPF', 'RAC1P', 'SEX')",0.0011
340,POVPIP,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.002
341,POVPIP,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.0006
342,POVPIP,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0012
343,POVPIP,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.0058
344,POVPIP,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0001
345,POVPIP,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0008
346,POVPIP,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0006
347,POVPIP,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.0003
348,POVPIP,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.0003
349,POVPIP,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0004
350,POVPIP,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0002
351,POVPIP,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.004
352,POVPIP,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0007
353,POVPIP,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0002
354,POVPIP,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0032
355,POVPIP,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0034
356,POVPIP,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0013
357,POVPIP,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0031
358,POVPIP,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0148
359,POVPIP,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0003
360,POVPIP,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.0004
361,POVPIP,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.0014
362,POVPIP,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.0004
363,POVPIP,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.0044
364,POVPIP,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.0063
365,POVPIP,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.0003
366,POVPIP,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.0004
367,POVPIP,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0003
368,POVPIP,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0003
369,POVPIP,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.0049
370,POVPIP,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.0025
371,POVPIP,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.0014
372,POVPIP,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.0017
373,POVPIP,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.0121
374,POVPIP,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.0029
375,POVPIP,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.0039
376,POVPIP,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.0165
377,POVPIP,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.0017
378,POVPIP,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.0119
379,POVPIP,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.0149
380,HOUSING_TYPE,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.1759
381,HOUSING_TYPE,"('PINCP', 'PWGTP', 'RAC1P', 'SEX')",0.231
382,HOUSING_TYPE,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.0439
383,HOUSING_TYPE,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.1766
384,HOUSING_TYPE,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.0878
385,HOUSING_TYPE,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.0342
386,HOUSING_TYPE,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.2372
387,HOUSING_TYPE,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.0546
388,HOUSING_TYPE,"('PINCP', 'RAC1P', 'SEX', 'WGTP')",0.2305
389,HOUSING_TYPE,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.0484
390,HOUSING_TYPE,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.0283
391,HOUSING_TYPE,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1652
392,HOUSING_TYPE,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.0476
393,HOUSING_TYPE,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.0334
394,HOUSING_TYPE,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.1078
395,HOUSING_TYPE,"('AGEP', 'PINCP', 'RAC1P', 'SEX')",0.2198
396,HOUSING_TYPE,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.1015
397,HOUSING_TYPE,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.1592
398,HOUSING_TYPE,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.1853
399,HOUSING_TYPE,"('POVPIP', 'PWGTP', 'RAC1P', 'SEX')",0.1339
400,HOUSING_TYPE,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.0394
401,HOUSING_TYPE,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.1112
402,HOUSING_TYPE,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.0526
403,HOUSING_TYPE,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0205
404,HOUSING_TYPE,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.132
405,HOUSING_TYPE,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0305
406,HOUSING_TYPE,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.1268
407,HOUSING_TYPE,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.0452
408,HOUSING_TYPE,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0145
409,HOUSING_TYPE,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.0852
410,HOUSING_TYPE,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0365
411,HOUSING_TYPE,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0188
412,HOUSING_TYPE,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.069
413,HOUSING_TYPE,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.1351
414,HOUSING_TYPE,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.0632
415,HOUSING_TYPE,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.0943
416,HOUSING_TYPE,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.201
417,HOUSING_TYPE,"('DPHY', 'PWGTP', 'RAC1P', 'SEX')",0.0483
418,HOUSING_TYPE,"('INDP_CAT', 'PWGTP', 'RAC1P', 'SEX')",0.1645
419,HOUSING_TYPE,"('NOC', 'PWGTP', 'RAC1P', 'SEX')",0.0771
420,HOUSING_TYPE,"('DEYE', 'PWGTP', 'RAC1P', 'SEX')",0.0244
421,HOUSING_TYPE,"('PUMA', 'PWGTP', 'RAC1P', 'SEX')",0.2022
422,HOUSING_TYPE,"('OWN_RENT', 'PWGTP', 'RAC1P', 'SEX')",0.0506
423,HOUSING_TYPE,"('PWGTP', 'RAC1P', 'SEX', 'WGTP')",0.1489
424,HOUSING_TYPE,"('HISP', 'PWGTP', 'RAC1P', 'SEX')",0.0529
425,HOUSING_TYPE,"('DVET', 'PWGTP', 'RAC1P', 'SEX')",0.0238
426,HOUSING_TYPE,"('PINCP_DECILE', 'PWGTP', 'RAC1P', 'SEX')",0.1097
427,HOUSING_TYPE,"('DREM', 'PWGTP', 'RAC1P', 'SEX')",0.0523
428,HOUSING_TYPE,"('DEAR', 'PWGTP', 'RAC1P', 'SEX')",0.0309
429,HOUSING_TYPE,"('NPF', 'PWGTP', 'RAC1P', 'SEX')",0.1083
430,HOUSING_TYPE,"('AGEP', 'PWGTP', 'RAC1P', 'SEX')",0.184
431,HOUSING_TYPE,"('MSP', 'PWGTP', 'RAC1P', 'SEX')",0.0863
432,HOUSING_TYPE,"('EDU', 'PWGTP', 'RAC1P', 'SEX')",0.1388
433,HOUSING_TYPE,"('INDP', 'PWGTP', 'RAC1P', 'SEX')",0.2152
434,HOUSING_TYPE,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0198
435,HOUSING_TYPE,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.0164
436,HOUSING_TYPE,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0054
437,HOUSING_TYPE,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.0432
438,HOUSING_TYPE,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0074
439,HOUSING_TYPE,"('DPHY', 'RAC1P', 'SEX', 'WGTP')",0.0446
440,HOUSING_TYPE,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0084
441,HOUSING_TYPE,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0046
442,HOUSING_TYPE,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0305
443,HOUSING_TYPE,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.035
444,HOUSING_TYPE,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0058
445,HOUSING_TYPE,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.0242
446,HOUSING_TYPE,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.0542
447,HOUSING_TYPE,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.0152
448,HOUSING_TYPE,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0342
449,HOUSING_TYPE,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.1016
450,HOUSING_TYPE,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.0518
451,HOUSING_TYPE,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0142
452,HOUSING_TYPE,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.1585
453,HOUSING_TYPE,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.028
454,HOUSING_TYPE,"('INDP_CAT', 'RAC1P', 'SEX', 'WGTP')",0.1577
455,HOUSING_TYPE,"('HISP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0321
456,HOUSING_TYPE,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0142
457,HOUSING_TYPE,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1171
458,HOUSING_TYPE,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.0253
459,HOUSING_TYPE,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0163
460,HOUSING_TYPE,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.0804
461,HOUSING_TYPE,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.1521
462,HOUSING_TYPE,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.06
463,HOUSING_TYPE,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.1057
464,HOUSING_TYPE,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.1422
465,HOUSING_TYPE,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0092
466,HOUSING_TYPE,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.071
467,HOUSING_TYPE,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0169
468,HOUSING_TYPE,"('NOC', 'RAC1P', 'SEX', 'WGTP')",0.076
469,HOUSING_TYPE,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.0267
470,HOUSING_TYPE,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0102
471,HOUSING_TYPE,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0525
472,HOUSING_TYPE,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.0203
473,HOUSING_TYPE,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0141
474,HOUSING_TYPE,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.0482
475,HOUSING_TYPE,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.0787
476,HOUSING_TYPE,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.0323
477,HOUSING_TYPE,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.0584
478,HOUSING_TYPE,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.1437
479,HOUSING_TYPE,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.0192
480,HOUSING_TYPE,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0012
481,HOUSING_TYPE,"('DEYE', 'RAC1P', 'SEX', 'WGTP')",0.0226
482,HOUSING_TYPE,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.006
483,HOUSING_TYPE,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0024
484,HOUSING_TYPE,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0095
485,HOUSING_TYPE,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0101
486,HOUSING_TYPE,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0011
487,HOUSING_TYPE,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0138
488,HOUSING_TYPE,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.0276
489,HOUSING_TYPE,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.0071
490,HOUSING_TYPE,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0166
491,HOUSING_TYPE,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.09
492,HOUSING_TYPE,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.0553
493,HOUSING_TYPE,"('PUMA', 'RAC1P', 'SEX', 'WGTP')",0.1868
494,HOUSING_TYPE,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0428
495,HOUSING_TYPE,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0292
496,HOUSING_TYPE,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.1222
497,HOUSING_TYPE,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.036
498,HOUSING_TYPE,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0197
499,HOUSING_TYPE,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.1049
500,HOUSING_TYPE,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.1922
501,HOUSING_TYPE,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.1041
502,HOUSING_TYPE,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.1478
503,HOUSING_TYPE,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.2034
504,HOUSING_TYPE,"('OWN_RENT', 'RAC1P', 'SEX', 'WGTP')",0.0447
505,HOUSING_TYPE,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0098
506,HOUSING_TYPE,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.002
507,HOUSING_TYPE,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0225
508,HOUSING_TYPE,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0084
509,HOUSING_TYPE,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0019
510,HOUSING_TYPE,"('NPF', 'OWN_RENT', 'RAC1P', 'SEX')",0.0283
511,HOUSING_TYPE,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0446
512,HOUSING_TYPE,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0168
513,HOUSING_TYPE,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.0295
514,HOUSING_TYPE,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.1203
515,HOUSING_TYPE,"('HISP', 'RAC1P', 'SEX', 'WGTP')",0.0521
516,HOUSING_TYPE,"('DVET', 'RAC1P', 'SEX', 'WGTP')",0.0186
517,HOUSING_TYPE,"('PINCP_DECILE', 'RAC1P', 'SEX', 'WGTP')",0.1129
518,HOUSING_TYPE,"('DREM', 'RAC1P', 'SEX', 'WGTP')",0.0493
519,HOUSING_TYPE,"('DEAR', 'RAC1P', 'SEX', 'WGTP')",0.0225
520,HOUSING_TYPE,"('NPF', 'RAC1P', 'SEX', 'WGTP')",0.0975
521,HOUSING_TYPE,"('AGEP', 'RAC1P', 'SEX', 'WGTP')",0.1845
522,HOUSING_TYPE,"('MSP', 'RAC1P', 'SEX', 'WGTP')",0.0882
523,HOUSING_TYPE,"('EDU', 'RAC1P', 'SEX', 'WGTP')",0.1367
524,HOUSING_TYPE,"('INDP', 'RAC1P', 'SEX', 'WGTP')",0.2192
525,HOUSING_TYPE,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.006
526,HOUSING_TYPE,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0373
527,HOUSING_TYPE,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0146
528,HOUSING_TYPE,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0081
529,HOUSING_TYPE,"('HISP', 'NPF', 'RAC1P', 'SEX')",0.0317
530,HOUSING_TYPE,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.0562
531,HOUSING_TYPE,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.0226
532,HOUSING_TYPE,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0415
533,HOUSING_TYPE,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.1021
534,HOUSING_TYPE,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0069
535,HOUSING_TYPE,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0113
536,HOUSING_TYPE,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0023
537,HOUSING_TYPE,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.0136
538,HOUSING_TYPE,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.023
539,HOUSING_TYPE,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0061
540,HOUSING_TYPE,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0128
541,HOUSING_TYPE,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.0841
542,HOUSING_TYPE,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0324
543,HOUSING_TYPE,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0085
544,HOUSING_TYPE,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0694
545,HOUSING_TYPE,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1043
546,HOUSING_TYPE,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0661
547,HOUSING_TYPE,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1123
548,HOUSING_TYPE,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2058
549,HOUSING_TYPE,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0111
550,HOUSING_TYPE,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.0221
551,HOUSING_TYPE,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.0659
552,HOUSING_TYPE,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.0105
553,HOUSING_TYPE,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.0358
554,HOUSING_TYPE,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.104
555,HOUSING_TYPE,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.0158
556,HOUSING_TYPE,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.0294
557,HOUSING_TYPE,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0107
558,HOUSING_TYPE,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0163
559,HOUSING_TYPE,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.0865
560,HOUSING_TYPE,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.0938
561,HOUSING_TYPE,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.0473
562,HOUSING_TYPE,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.0747
563,HOUSING_TYPE,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.1723
564,HOUSING_TYPE,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.0918
565,HOUSING_TYPE,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.128
566,HOUSING_TYPE,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.2217
567,HOUSING_TYPE,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.0625
568,HOUSING_TYPE,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.1575
569,HOUSING_TYPE,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.2018
570,PWGTP,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.003
571,PWGTP,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.0005
572,PWGTP,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.0006
573,PWGTP,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.0038
574,PWGTP,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.0011
575,PWGTP,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.0005
576,PWGTP,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.0031
577,PWGTP,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.0007
578,PWGTP,"('PINCP', 'RAC1P', 'SEX', 'WGTP')",0.0054
579,PWGTP,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.001
580,PWGTP,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.0003
581,PWGTP,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0019
582,PWGTP,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.0007
583,PWGTP,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.0005
584,PWGTP,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.0016
585,PWGTP,"('AGEP', 'PINCP', 'RAC1P', 'SEX')",0.0033
586,PWGTP,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.0023
587,PWGTP,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.0023
588,PWGTP,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.0058
589,PWGTP,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0008
590,PWGTP,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.0003
591,PWGTP,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.0012
592,PWGTP,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.0004
593,PWGTP,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0002
594,PWGTP,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.0027
595,PWGTP,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0003
596,PWGTP,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.0024
597,PWGTP,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.0011
598,PWGTP,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0
599,PWGTP,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.0015
600,PWGTP,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0004
601,PWGTP,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0004
602,PWGTP,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.0013
603,PWGTP,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.0018
604,PWGTP,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.0009
605,PWGTP,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.0014
606,PWGTP,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.0038
607,PWGTP,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
608,PWGTP,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0
609,PWGTP,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0
610,PWGTP,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
611,PWGTP,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0004
612,PWGTP,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
613,PWGTP,"('HOUSING_TYPE', 'RAC1P', 'SEX', 'WGTP')",0.0003
614,PWGTP,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0004
615,PWGTP,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
616,PWGTP,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0001
617,PWGTP,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0002
618,PWGTP,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
619,PWGTP,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0002
620,PWGTP,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0003
621,PWGTP,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0001
622,PWGTP,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0004
623,PWGTP,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.0018
624,PWGTP,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0002
625,PWGTP,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.0001
626,PWGTP,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0001
627,PWGTP,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.0008
628,PWGTP,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
629,PWGTP,"('DPHY', 'RAC1P', 'SEX', 'WGTP')",0.0007
630,PWGTP,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0003
631,PWGTP,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0
632,PWGTP,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0003
