,AGEP_x,DEAR_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
154,88,2,2,2,2,N,9,0,1,N,N,6,0,N,2,125000.0,9,501,51-51255,1,2,73,2,2,2,2,N,1,N,0,N,12000.0,2,99,69.23076923076923
155,78,2,2,2,2,N,7,0,1,8370,13,6,0,N,1,10700.0,2,90,29-01901,2,2,62,2,2,1,2,N,1,8370,0,N,45000.0,7,343,61.53846153846154
156,26,2,2,2,2,N,10,0,1,7870,11,6,0,N,2,105000.0,8,501,51-01301,1,1,29,2,2,2,2,N,1,7870,0,N,58000.0,6,437,69.23076923076923
157,31,2,2,2,2,N,9,0,1,8370,13,1,1,4,2,0.0,0,183,51-01301,6,2,54,2,2,2,2,N,1,8370,1,3,55000.0,6,501,61.53846153846154
158,3,2,2,N,N,N,1,4,1,N,N,N,3,8,2,N,N,264,32-00405,8,2,3,2,2,N,N,N,1,N,2,3,N,N,122,76.92307692307693
159,93,2,2,1,2,N,5,0,1,N,N,3,0,N,2,30700.0,4,230,08-00803,1,1,93,1,2,1,1,N,1,N,0,N,49800.0,6,408,61.53846153846154
160,50,2,2,2,2,N,4,0,1,N,N,4,0,N,2,0.0,0,0,19-01700,1,2,46,2,2,2,1,N,1,N,0,N,8500.0,2,64,61.53846153846154
161,15,2,2,2,2,N,3,0,1,N,N,6,0,5,2,0.0,0,168,13-04600,2,1,15,2,2,2,2,N,1,N,1,3,0.0,0,2,76.92307692307693
162,68,2,2,2,2,N,11,0,1,8090,12,1,0,2,1,33000.0,5,501,06-08507,1,1,78,2,2,2,2,N,1,7980,0,2,33000.0,5,312,76.92307692307693
163,81,2,2,1,2,N,4,4,1,N,N,3,0,N,2,20600.0,4,167,36-03710,8,2,69,2,2,2,2,N,1,N,0,2,7200.0,2,72,53.84615384615385
164,50,2,2,2,2,N,9,0,1,9380,16,6,0,2,1,116000.0,9,501,29-01901,2,2,56,2,2,2,2,N,1,9570,0,N,70000.0,8,501,61.53846153846154
165,24,2,2,2,2,N,9,0,1,6290,7,6,0,2,1,43000.0,6,501,17-03531,2,1,31,2,2,2,2,N,1,6180,2,5,62000.0,7,353,46.15384615384615
166,22,2,2,2,2,N,7,0,1,9680,17,2,0,N,1,35000.0,5,264,38-00100,1,1,22,2,2,2,2,N,1,9680,0,N,39600.0,5,302,84.61538461538461
167,69,2,2,2,2,N,7,0,1,N,N,4,0,2,1,7200.0,2,168,06-08507,1,2,63,2,2,2,2,N,1,N,0,N,20000.0,4,153,61.53846153846154
168,74,1,2,2,2,N,8,0,1,6870,9,1,0,2,1,83600.0,8,501,38-00100,1,1,57,2,2,2,2,N,1,7190,0,2,70000.0,8,501,69.23076923076923
169,32,2,2,2,2,N,9,1,1,8191,12,1,0,2,1,35000.0,6,398,26-02702,1,2,32,2,2,2,2,N,1,8191,2,4,94000.0,9,501,61.53846153846154
170,70,2,2,1,2,N,3,1,1,N,N,3,0,N,2,0.0,0,0,32-00405,1,2,70,2,2,2,2,N,1,N,0,N,15060.0,3,123,69.23076923076923
171,13,2,2,2,2,N,3,0,1,N,N,N,3,5,1,N,N,501,06-08507,2,2,13,2,2,2,2,N,1,N,1,5,N,N,501,92.3076923076923
172,63,2,2,2,2,N,7,0,1,6070,7,1,0,2,1,321000.0,9,501,24-01004,1,1,64,2,2,2,1,N,1,6180,0,2,26800.0,4,334,53.84615384615385
173,53,2,2,2,2,N,8,0,1,7380,10,1,0,2,1,180000.0,9,501,13-04600,1,1,61,2,2,2,2,N,1,7390,0,2,54500.0,7,451,61.53846153846154
174,66,2,2,2,2,N,6,0,1,4990,6,1,0,2,1,50000.0,6,501,08-00803,1,1,42,2,2,2,2,N,1,4690,1,3,45000.0,6,296,53.84615384615385
175,17,2,2,2,2,N,4,0,1,6570,8,6,1,3,2,2000.0,1,48,13-04600,2,1,17,2,2,2,2,N,1,6570,1,3,12800.0,3,196,76.92307692307693
176,37,2,2,2,2,N,5,0,1,770,3,6,0,2,2,22000.0,4,194,51-51255,2,1,26,2,2,2,2,N,1,770,0,2,15600.0,3,501,69.23076923076923
177,51,2,2,2,2,N,9,0,1,9590,16,4,0,N,1,120000.0,8,501,24-01004,1,2,48,2,2,2,1,N,1,9590,1,3,79200.0,7,402,46.15384615384615
178,75,2,2,2,2,N,9,0,1,N,N,1,0,2,1,69000.0,8,501,30-00600,3,1,70,2,2,2,2,N,1,N,0,2,29900.0,5,195,69.23076923076923
179,66,2,2,2,2,N,5,0,1,770,3,6,0,N,2,125000.0,9,501,51-51255,1,1,22,2,2,2,2,N,1,770,0,2,50000.0,6,441,61.53846153846154
180,31,2,2,2,2,N,9,0,1,4560,5,6,0,N,2,120000.0,9,501,06-07502,1,2,49,2,2,2,2,N,1,4470,0,N,95500.0,8,501,69.23076923076923
181,76,2,2,2,2,N,10,0,1,9590,16,1,0,2,2,195000.0,9,501,51-01301,1,1,58,2,2,2,2,N,1,9570,0,2,220000.0,9,501,76.92307692307693
182,53,2,2,2,2,N,6,0,1,3365,4,1,2,6,1,28300.0,5,234,30-00600,1,2,49,2,2,2,2,N,1,3390,0,5,52090.0,7,501,46.15384615384615
183,58,2,2,2,2,N,12,0,1,7870,11,1,0,2,1,83000.0,8,501,26-02702,9,2,48,2,2,2,2,N,1,7870,1,3,180000.0,9,501,61.53846153846154
184,36,2,2,2,2,N,9,0,1,8564,14,1,0,2,2,90000.0,9,501,26-02702,1,1,33,2,2,2,2,N,1,8564,0,2,52000.0,7,501,76.92307692307693
185,82,2,2,1,1,N,7,0,2,N,N,6,N,N,0,20000.0,3,N,08-00803,2,2,19,2,2,2,2,N,3,N,N,N,0.0,0,N,53.84615384615385
186,40,2,2,2,2,N,3,1,1,8680,14,4,2,4,1,36800.0,6,177,32-00405,1,2,55,2,2,2,2,N,1,8660,0,5,35000.0,5,155,46.15384615384615
187,72,2,2,1,2,N,11,0,1,8090,12,4,0,N,1,102000.0,8,501,08-00803,1,2,67,2,2,2,2,N,1,8090,0,N,26900.0,4,223,61.53846153846154
188,60,2,2,2,2,N,9,0,1,7860,11,4,0,N,1,25200.0,4,190,19-01700,1,1,59,2,2,2,2,N,1,7860,0,3,76000.0,8,501,61.53846153846154
189,51,2,2,2,2,N,10,0,1,7970,12,4,1,2,1,140000.0,9,501,28-01100,1,2,69,2,2,2,2,N,1,8191,0,N,45970.0,7,377,46.15384615384615
190,31,2,2,2,2,N,4,1,1,N,N,1,4,8,2,4700.0,1,76,08-00803,1,1,47,2,2,2,2,N,1,N,0,4,0.0,0,137,53.84615384615385
191,18,1,2,2,2,N,7,0,1,8570,14,6,1,5,1,0.0,0,40,38-00100,1,1,66,2,2,2,2,N,1,8590,0,2,12000.0,2,407,38.46153846153847
192,75,2,1,1,1,N,3,4,1,N,N,1,0,5,2,20400.0,4,78,36-03710,8,2,58,2,2,1,2,N,1,N,0,5,0.0,0,217,53.84615384615385
193,17,2,2,2,2,N,4,0,1,7860,11,6,1,4,1,6000.0,1,501,38-00100,3,2,17,2,2,2,2,N,1,7860,2,3,14800.0,3,314,61.53846153846154
194,30,2,2,2,2,N,10,0,1,8191,12,6,0,N,2,140000.0,9,501,06-07502,1,2,59,2,2,2,2,N,1,8080,0,N,30700.0,5,234,61.53846153846154
195,68,2,2,1,2,N,7,0,2,N,N,4,N,N,0,14200.0,3,N,30-00600,1,1,68,2,2,2,1,5,2,N,N,N,45530.0,7,N,61.53846153846154
196,58,2,2,2,2,N,4,0,1,8870,15,1,0,2,1,20000.0,3,415,38-00100,1,1,58,2,2,2,2,N,1,8870,0,2,20000.0,3,352,92.3076923076923
197,34,2,2,2,2,N,11,0,1,7870,11,6,0,N,2,80000.0,8,501,29-01901,1,2,33,2,2,2,2,N,1,7870,0,N,126000.0,9,501,76.92307692307693
198,52,2,2,2,2,N,3,0,1,4971,6,1,2,5,2,29000.0,5,253,06-07502,6,1,54,2,2,2,2,N,1,4971,1,3,54000.0,6,325,53.84615384615385
199,82,2,1,1,2,N,3,2,1,N,N,3,0,4,2,0.0,0,202,36-03710,1,2,81,2,2,1,1,N,1,N,0,3,11100.0,2,178,46.15384615384615
200,24,2,2,2,2,N,8,0,1,8680,14,6,0,5,1,4000.0,1,501,19-01700,1,2,31,2,2,2,2,N,1,8680,0,2,16000.0,3,283,61.53846153846154
201,29,2,2,2,2,N,10,0,1,4170,5,6,0,N,2,150000.0,9,501,26-02702,1,2,29,2,2,2,2,N,1,4170,0,N,70000.0,8,501,84.61538461538461
202,40,2,2,2,2,N,9,0,1,6870,9,1,0,2,1,490000.0,9,501,26-02702,1,2,40,2,2,2,2,N,1,6870,1,3,131200.0,9,501,76.92307692307693
203,29,2,2,2,2,N,12,0,1,7870,11,6,0,N,2,14000.0,3,105,26-02702,1,1,33,2,2,2,2,N,1,7870,0,N,80500.0,8,501,69.23076923076923
204,55,2,2,2,2,N,7,0,1,6180,7,6,0,2,1,42120.0,6,254,29-01901,2,1,57,2,2,2,2,N,1,6180,0,2,78000.0,8,501,69.23076923076923
205,41,2,2,2,2,N,10,0,1,7970,12,6,0,N,2,4800.0,1,36,30-00600,1,2,25,2,2,2,2,N,1,8080,0,N,106900.0,9,501,61.53846153846154
206,55,2,2,2,2,N,11,0,1,9370,16,6,0,N,1,100130.0,9,501,19-01700,1,2,55,2,2,2,2,N,1,9370,0,N,56000.0,7,423,76.92307692307693
207,32,2,2,2,2,N,5,0,1,8780,15,1,0,2,1,21900.0,4,501,26-02702,1,1,33,2,2,2,2,N,1,8780,0,2,46200.0,7,501,76.92307692307693
208,48,2,2,2,1,N,4,1,1,N,N,2,1,5,1,0.0,0,324,32-00405,1,2,50,2,2,2,2,N,1,N,0,N,0.0,0,0,61.53846153846154
209,76,2,2,1,2,N,7,0,1,6190,7,4,0,5,2,55000.0,7,313,17-03531,2,2,59,2,2,2,2,N,1,6180,0,N,80000.0,8,501,46.15384615384615
210,50,2,2,2,2,N,9,0,1,3390,4,1,2,4,1,50100.0,7,256,26-02702,1,2,42,2,2,2,2,N,1,2190,0,2,62000.0,8,501,46.15384615384615
211,42,2,2,2,2,N,4,4,3,N,N,6,N,N,0,0.0,0,0,36-04010,1,2,33,2,2,2,2,N,3,N,N,N,3300.0,1,24,69.23076923076923
212,42,2,2,2,2,N,7,0,1,8590,14,6,2,4,2,28300.0,5,151,30-00600,3,2,36,2,2,2,2,N,1,8590,3,4,7300.0,2,28,61.53846153846154
213,52,2,2,2,2,N,6,0,1,6670,8,1,0,2,1,68000.0,8,501,30-00600,1,2,51,2,2,2,2,N,1,6770,0,2,29060.0,5,215,61.53846153846154
214,45,2,2,2,2,N,8,0,1,1290,4,1,1,3,2,50000.0,7,441,19-01700,6,1,25,2,2,2,2,N,1,3570,1,3,25000.0,4,122,61.53846153846154
215,79,2,2,2,2,N,5,0,1,N,N,3,0,N,1,30000.0,6,229,40-00200,9,2,69,2,2,2,2,N,1,N,0,N,13000.0,3,106,69.23076923076923
216,80,2,2,2,2,N,3,0,1,8680,14,3,0,N,1,10000.0,3,76,28-01100,1,2,80,2,2,2,2,N,1,8680,0,N,100800.0,9,501,76.92307692307693
217,43,2,2,2,2,N,10,0,1,3990,4,1,1,3,2,115000.0,8,501,06-08507,6,2,41,2,2,2,2,N,1,3580,2,4,65000.0,7,501,53.84615384615385
218,25,2,2,2,2,N,7,0,2,770,3,2,N,N,0,0.0,0,N,13-04600,2,1,54,2,2,2,2,N,2,770,N,N,12400.0,3,N,76.92307692307693
219,21,2,2,2,2,N,7,0,1,8090,12,6,0,N,2,0.0,0,0,26-02702,9,2,21,2,2,2,2,N,1,8090,0,N,10000.0,2,76,76.92307692307693
220,27,2,2,2,2,N,8,0,1,4480,5,6,0,6,1,50000.0,6,501,38-00100,1,1,35,2,2,2,2,N,1,4270,0,N,80000.0,8,501,61.53846153846154
221,4,2,2,N,N,N,1,0,1,N,N,N,0,4,2,N,N,346,51-01301,1,2,4,2,2,N,N,N,1,N,2,4,N,N,289,84.61538461538461
222,33,2,2,2,2,N,7,0,1,6170,7,1,2,4,2,54100.0,7,417,38-00100,1,1,41,2,2,2,2,N,1,6170,3,6,83000.0,8,301,53.84615384615385
223,62,2,2,2,2,N,9,0,1,7590,10,4,0,N,1,100400.0,9,501,38-00100,1,2,49,2,2,2,2,N,1,7290,0,N,100000.0,9,501,76.92307692307693
224,41,2,2,2,2,N,1,0,1,N,N,6,0,N,1,9500.0,2,73,13-04600,2,1,39,2,2,2,1,N,1,N,0,3,0.0,0,293,53.84615384615385
225,23,2,2,2,2,N,8,4,1,7270,10,6,2,8,1,10400.0,2,7,24-01004,1,1,22,2,2,2,2,N,1,7590,2,8,29000.0,4,332,61.53846153846154
226,45,2,2,2,2,N,9,0,1,7390,10,6,0,N,1,51000.0,7,388,19-01700,1,2,60,2,2,2,2,N,1,7370,0,N,42000.0,6,320,61.53846153846154
227,36,2,2,2,2,N,8,0,1,8690,14,1,0,2,2,400.0,1,356,08-00803,1,2,38,2,2,2,2,N,1,8690,0,2,0.0,0,296,69.23076923076923
228,49,2,2,2,2,N,10,4,1,8660,14,1,3,5,2,27400.0,4,501,24-01004,1,2,49,2,2,2,2,N,1,8660,3,5,27400.0,4,149,92.3076923076923
229,64,2,2,2,2,N,10,0,1,7860,11,6,0,2,1,150000.0,9,501,32-00405,1,1,30,2,2,2,2,N,1,7860,0,2,58000.0,7,501,76.92307692307693
230,29,2,2,2,2,N,5,0,1,4380,5,1,1,3,2,24300.0,5,215,01-01301,2,2,31,2,2,2,2,N,1,4380,1,3,20000.0,4,210,69.23076923076923
231,44,2,2,2,2,N,9,0,1,6870,9,6,1,2,2,65000.0,8,362,01-01301,2,2,38,2,2,2,2,N,1,6992,2,3,19500.0,4,96,46.15384615384615
232,33,2,2,2,2,N,5,0,1,8980,15,6,0,N,1,21000.0,4,158,13-04600,1,1,33,2,2,2,2,N,1,8980,0,N,44000.0,6,333,76.92307692307693
233,64,2,2,2,2,N,8,0,1,6190,7,5,0,N,2,15000.0,3,113,32-00405,2,1,67,2,2,2,2,N,1,6190,0,2,31100.0,5,210,61.53846153846154
234,51,2,2,2,2,N,9,0,1,7870,11,1,0,2,1,94000.0,8,501,17-03529,2,1,36,2,2,2,2,N,1,7890,3,5,99000.0,8,329,53.84615384615385
235,27,2,2,2,2,N,3,0,1,8090,12,2,0,5,1,15100.0,3,501,24-01004,6,1,27,2,2,2,2,N,1,8090,2,5,9600.0,2,72,69.23076923076923
236,64,2,2,1,2,N,5,0,1,N,N,1,0,5,1,12600.0,3,94,01-01301,6,2,65,2,2,2,2,N,1,N,0,3,10000.0,2,203,53.84615384615385
237,68,1,2,2,2,2,6,0,1,6170,7,1,0,2,1,93500.0,8,501,38-00100,1,1,68,2,2,2,2,N,1,6170,0,2,93500.0,8,501,84.61538461538461
238,31,2,2,2,2,N,10,0,1,6390,7,6,0,N,2,55000.0,7,417,29-01901,2,1,26,2,2,2,2,N,1,6290,0,2,7000.0,2,158,53.84615384615385
239,51,2,1,1,2,N,4,0,1,N,N,5,0,2,2,13000.0,3,98,01-01301,2,1,66,2,2,1,2,5,1,N,0,N,10100.0,3,83,53.84615384615385
240,65,2,2,2,2,N,9,0,1,N,N,3,0,3,2,169000.0,9,501,36-04010,2,2,77,2,2,1,2,N,1,N,0,N,23800.0,4,197,53.84615384615385
241,87,2,2,2,2,N,7,0,1,N,N,1,0,2,2,293300.0,9,501,51-51255,1,2,37,2,2,2,2,N,1,N,1,3,0.0,0,501,61.53846153846154
242,29,2,2,2,2,N,8,0,1,8090,12,6,0,3,1,80000.0,8,476,06-08507,1,2,28,2,2,2,2,N,1,8290,0,3,35000.0,5,501,61.53846153846154
243,68,1,2,1,1,N,10,0,1,N,N,6,0,N,1,70000.0,7,501,51-51255,1,1,67,2,2,2,2,N,1,N,0,N,90000.0,8,501,53.84615384615385
244,62,2,2,2,1,N,7,0,1,N,N,6,0,N,1,0.0,0,0,40-00200,3,2,23,2,2,2,2,N,1,N,0,4,0.0,0,306,69.23076923076923
245,39,2,2,2,2,N,8,0,1,8090,12,1,2,4,1,59600.0,7,454,17-03529,2,2,60,2,2,2,2,N,1,8270,1,3,65000.0,7,501,53.84615384615385
246,37,2,2,2,2,N,10,0,1,9470,16,4,3,4,1,131000.0,9,501,24-01004,1,1,64,2,2,2,2,N,1,9380,0,N,169500.0,9,501,61.53846153846154
247,43,2,2,2,2,N,9,0,1,9920,18,6,0,N,1,54000.0,6,408,08-00803,1,1,43,2,2,2,2,N,1,9920,0,N,18000.0,3,136,76.92307692307693
248,18,2,2,2,2,N,7,1,1,8680,14,6,0,N,2,0.0,0,0,19-01700,8,2,25,2,2,2,2,N,1,8660,0,N,24000.0,4,183,61.53846153846154
249,51,2,2,2,2,N,5,0,1,4770,6,1,0,4,2,20300.0,5,274,28-01100,2,1,50,2,2,2,2,N,1,4770,0,4,47000.0,7,379,69.23076923076923
250,83,2,2,2,2,N,9,0,1,N,N,3,0,3,1,117000.0,9,501,17-03529,2,2,62,2,2,2,2,N,1,N,0,N,30600.0,5,232,61.53846153846154
251,22,2,2,2,2,N,9,0,1,9590,16,6,0,2,2,20000.0,4,476,06-07502,6,1,22,2,2,2,2,N,1,9590,0,2,41000.0,6,485,76.92307692307693
252,76,2,2,2,2,N,10,0,1,N,N,4,0,N,1,56700.0,6,464,08-00803,1,2,72,2,2,2,2,N,1,N,0,N,15500.0,3,127,69.23076923076923
253,18,2,2,2,2,N,8,1,1,8590,14,6,0,3,1,13000.0,3,501,17-03531,8,2,21,2,2,2,2,N,1,8570,1,5,18000.0,3,281,53.84615384615385
254,94,1,2,1,1,N,3,0,1,N,N,3,0,2,1,45400.0,7,393,29-01901,1,2,94,1,2,1,2,N,1,N,0,2,8900.0,2,117,69.23076923076923
255,49,2,2,2,2,N,5,0,1,8680,14,1,2,5,1,3000.0,1,314,32-00405,1,1,67,2,2,2,2,N,1,8660,0,3,65400.0,8,482,46.15384615384615
256,34,2,2,2,2,N,4,0,1,5070,6,6,0,N,1,32000.0,5,241,19-01700,1,1,16,2,2,2,2,N,1,4971,0,N,7000.0,1,53,61.53846153846154
257,26,2,2,2,2,N,5,0,1,770,3,6,0,6,1,41600.0,6,450,29-01901,2,1,27,2,2,2,2,N,1,770,0,7,35000.0,6,186,69.23076923076923
258,19,2,2,2,2,N,7,0,1,4090,5,6,0,N,2,1700.0,1,12,17-03529,1,1,20,2,2,2,2,N,1,4090,0,N,6000.0,1,45,76.92307692307693
259,66,2,2,2,2,N,7,0,1,9290,15,4,0,N,2,13900.0,3,114,19-01700,1,1,33,2,2,2,2,N,1,9090,0,N,27000.0,4,206,61.53846153846154
260,57,2,2,2,2,N,9,0,1,7860,11,1,0,3,1,83000.0,8,501,26-02702,1,1,50,2,2,2,2,N,1,7870,3,5,100000.0,9,501,53.84615384615385
261,73,2,2,2,2,N,9,0,1,N,N,1,0,2,2,23000.0,3,366,24-01004,2,2,76,2,2,2,2,N,1,N,0,2,104000.0,8,501,69.23076923076923
262,60,1,2,2,2,N,5,0,1,770,3,6,0,2,1,2500.0,1,501,26-02702,2,1,60,1,1,1,1,N,1,770,0,3,6420.0,1,302,53.84615384615385
263,16,2,2,2,2,N,4,1,1,N,N,6,1,3,1,4000.0,1,176,40-00200,3,2,16,2,2,2,2,N,1,N,0,4,0.0,0,242,61.53846153846154
264,48,2,2,2,2,N,5,1,1,8660,14,1,5,6,2,71000.0,8,279,32-00405,8,1,35,2,2,2,2,N,1,8680,2,4,33300.0,5,264,46.15384615384615
265,52,2,2,2,2,N,8,0,1,8170,12,1,1,3,1,14800.0,3,501,08-00803,1,2,64,2,2,2,2,N,1,7970,0,2,0.0,0,107,46.15384615384615
266,18,2,2,2,1,N,7,0,3,770,3,6,N,N,0,1500.0,1,0,51-01301,2,1,31,2,2,2,2,N,3,770,N,N,20500.0,3,156,61.53846153846154
267,29,2,2,2,2,N,7,0,1,7480,10,6,0,3,1,10000.0,2,384,36-04010,2,2,25,2,2,2,2,N,1,7290,0,2,34000.0,5,200,53.84615384615385
268,54,2,2,2,2,N,7,0,1,7860,11,6,0,2,2,18000.0,3,137,30-00600,1,2,46,2,2,2,2,N,1,7860,0,N,25000.0,4,190,61.53846153846154
269,80,2,2,2,2,N,5,0,1,N,N,2,0,N,1,43200.0,6,358,17-03531,2,2,41,2,2,2,2,N,1,N,0,4,0.0,0,153,61.53846153846154
270,70,1,1,1,1,N,5,0,1,N,N,4,0,2,2,32000.0,5,300,32-00405,2,1,63,2,2,2,2,N,1,N,0,N,10600.0,2,81,30.76923076923077
271,22,2,2,2,2,N,9,0,1,6770,8,6,0,N,2,10000.0,2,77,17-03529,2,2,35,2,2,2,2,N,1,6680,0,N,50000.0,6,380,61.53846153846154
272,29,2,2,2,2,N,12,0,1,7490,10,1,0,2,2,75000.0,7,501,51-01301,1,2,28,2,2,2,2,N,1,7490,0,2,65000.0,7,501,84.61538461538461
273,38,2,2,2,2,N,11,0,1,8191,12,1,3,5,1,44800.0,7,331,40-00200,1,2,53,2,2,2,2,N,1,8191,3,5,46900.0,7,438,76.92307692307693
274,25,2,2,2,2,N,7,2,1,7860,11,6,0,2,2,6200.0,2,195,36-03710,1,2,19,1,1,2,2,N,1,7870,1,3,9000.0,2,103,38.46153846153847
275,30,2,2,2,2,N,12,0,1,7460,10,6,0,N,2,88000.0,8,501,51-01301,1,2,30,2,2,2,2,N,1,7460,0,N,50000.0,6,381,76.92307692307693
276,23,2,2,2,2,N,10,0,1,9680,17,6,1,2,1,50020.0,6,265,24-01004,1,2,27,2,2,2,2,N,1,9680,0,N,60200.0,6,460,61.53846153846154
277,80,2,2,2,2,N,7,0,1,N,N,6,0,N,1,19200.0,4,155,06-08507,1,2,59,2,2,1,2,N,1,N,0,3,23000.0,4,322,61.53846153846154
278,27,2,2,2,2,N,9,0,1,7580,10,6,0,3,2,20000.0,4,235,36-04010,2,2,28,2,2,2,2,N,1,7580,0,3,21700.0,4,501,76.92307692307693
279,62,2,2,2,2,N,7,0,1,7380,10,1,0,2,1,50000.0,6,501,17-03529,1,1,68,2,2,2,2,N,1,7390,0,2,109600.0,9,501,69.23076923076923
280,61,2,2,2,2,N,9,0,1,8090,12,3,0,3,2,40000.0,5,297,36-04010,2,2,62,2,2,2,2,N,1,8090,0,6,41000.0,6,329,61.53846153846154
281,16,2,2,2,2,N,4,0,1,8570,14,6,1,2,2,5500.0,1,275,17-03529,2,2,17,2,2,1,2,N,1,8680,4,5,9540.0,2,68,38.46153846153847
282,57,2,2,2,2,N,7,0,1,N,N,5,0,4,1,11600.0,2,173,30-00600,3,1,62,2,2,2,2,N,1,N,0,3,13900.0,3,105,61.53846153846154
283,33,2,2,2,2,N,10,0,1,3960,4,6,0,N,1,78000.0,8,501,13-04600,1,1,33,2,2,2,2,N,1,3960,0,N,91000.0,8,501,92.3076923076923
284,69,2,2,2,2,N,9,0,1,N,N,6,0,N,2,6500.0,2,52,32-00405,6,1,72,2,2,2,2,N,1,N,0,N,20200.0,4,167,69.23076923076923
285,26,2,2,2,2,N,10,0,1,3570,4,6,0,2,1,65000.0,7,501,06-08507,1,1,30,2,2,2,2,N,1,3970,0,3,30000.0,5,501,61.53846153846154
286,61,2,2,2,2,N,8,0,1,9920,18,1,0,2,2,57000.0,7,454,17-03529,2,1,51,2,2,2,2,N,1,9920,0,3,0.0,0,26,61.53846153846154
287,34,2,2,2,2,N,8,0,1,8170,12,2,0,2,1,0.0,0,320,40-00200,3,2,34,2,2,2,2,N,1,8090,0,6,24000.0,5,308,61.53846153846154
288,34,2,2,2,2,N,9,0,1,8370,13,6,0,N,1,27900.0,4,224,51-51255,1,2,34,2,2,2,2,N,1,8370,0,N,81000.0,8,501,76.92307692307693
289,53,2,2,2,2,N,7,0,1,3070,4,6,0,2,1,42400.0,6,347,06-08507,1,1,34,2,2,2,2,N,1,2880,0,3,14000.0,3,501,53.84615384615385
290,53,2,2,2,2,N,5,0,1,7470,10,6,0,2,2,28200.0,4,203,17-03531,2,2,34,2,2,2,2,N,1,7680,2,3,25000.0,4,122,53.84615384615385
291,42,2,2,2,2,N,4,0,1,7690,10,1,0,4,2,26000.0,4,212,06-07502,6,1,68,2,2,2,2,N,1,7690,0,2,10600.0,2,118,61.53846153846154
292,68,2,1,2,2,4,5,0,1,N,N,2,0,5,1,20400.0,5,274,28-01100,2,1,67,2,2,2,2,N,1,N,0,3,11000.0,3,151,46.15384615384615
293,76,2,2,1,2,N,3,0,1,N,N,2,0,N,2,9300.0,2,76,17-03531,2,2,76,2,2,1,2,N,1,N,0,N,26200.0,4,217,76.92307692307693
294,24,2,2,2,2,N,7,4,1,5391,6,6,0,3,2,19500.0,3,254,32-00405,1,2,26,2,1,2,2,N,1,4971,0,3,21600.0,4,350,53.84615384615385
295,1,2,2,N,N,N,N,1,1,N,N,N,3,5,2,N,N,299,51-01301,1,1,1,2,2,N,N,N,1,N,1,3,N,N,501,76.92307692307693
296,37,2,2,2,2,N,10,0,1,9170,15,6,0,N,2,140000.0,9,501,51-01301,9,2,31,2,2,2,2,N,1,9170,0,N,47000.0,6,358,69.23076923076923
297,61,2,2,2,2,N,7,0,1,7071,9,1,0,4,1,50000.0,6,408,17-03529,2,1,79,2,2,2,2,N,1,7080,0,3,135000.0,9,501,53.84615384615385
298,46,2,2,2,2,N,7,0,1,6080,7,1,1,3,1,39600.0,6,206,40-00200,3,1,57,2,2,2,2,N,1,6380,0,2,90000.0,9,501,46.15384615384615
299,69,2,2,2,2,N,7,0,1,5580,6,6,0,N,1,65000.0,7,501,51-51255,1,1,68,2,1,2,2,N,1,5580,0,N,40000.0,5,331,61.53846153846154
300,26,2,2,2,2,N,8,0,1,8680,14,6,0,N,2,10000.0,2,75,30-00600,1,2,30,1,1,1,1,N,1,8680,1,2,38000.0,6,218,23.076923076923077
301,59,1,2,2,2,N,10,0,1,8191,12,6,0,N,1,41000.0,6,312,17-03531,2,2,65,2,2,2,2,N,1,8191,0,2,100000.0,8,501,53.84615384615385
302,31,2,2,2,2,N,7,0,1,4580,5,6,0,N,1,38000.0,6,288,13-04600,2,1,29,2,2,2,2,N,1,4470,0,5,28000.0,5,484,53.84615384615385
303,33,2,2,2,2,N,7,0,1,7860,11,1,4,6,2,47000.0,7,317,30-00600,3,1,33,2,2,2,2,N,1,7860,4,6,35000.0,6,103,76.92307692307693
304,0,2,2,N,N,N,N,0,1,N,N,N,3,4,2,N,N,501,06-08507,9,2,2,2,2,N,N,N,1,N,2,5,N,N,501,76.92307692307693
305,41,2,2,2,2,N,8,0,1,N,N,6,0,2,2,0.0,0,99,36-03710,2,1,32,2,2,2,2,N,1,N,0,N,2000.0,1,15,61.53846153846154
306,61,2,2,2,2,N,9,0,1,170,0,3,0,N,1,45800.0,7,351,30-00600,1,1,56,2,2,2,2,2,1,180,0,N,21600.0,4,163,53.84615384615385
307,16,2,2,2,1,N,4,4,1,N,N,6,1,4,2,12000.0,2,250,32-00405,1,1,15,2,2,2,2,N,1,N,2,3,0.0,0,98,46.15384615384615
308,87,2,2,2,2,N,3,0,1,N,N,3,0,N,2,12000.0,2,98,30-00600,1,2,86,2,2,1,1,N,1,N,0,N,13800.0,3,114,53.84615384615385
309,29,2,2,2,2,N,4,4,1,7770,10,6,0,3,2,10000.0,2,146,32-00405,1,1,28,2,2,2,2,N,1,7490,2,3,14000.0,3,106,53.84615384615385
